4963594775,1,2
proxy.9.5698,traffic counter.7.5664,0.97144181108541727,82.243098953873286,1.7943536903493329,9.3417666129602992,100.0
5402488769,5,1
traffic counter.7.7413,proxy.9.11244,4.0603216592413585,119.08608134349092,16.548350290085846,8.4745620577230376,150.0
proxy.9.11244,proxy.9.2362,0.26831800016921314,23.865255578380694,11.573841290179669,9.2482555178731403,150.0
proxy.9.2362,traffic counter.7.9524,2.9612587524476686,80.08356575439997,18.28081183879695,4.7834667645632756,150.0
traffic counter.7.9524,proxy.9.9525,1.7050069231564768,139.40123797088015,4.2729010783461252,3.8180986735449727,150.0
proxy.9.9525,traffic counter.7.10237,7.4705000265385637,132.07806816908251,6.6810917331587234,6.9634269621531644,150.0
5464330466,1,3
cache.8.2980,firewall.3.4700,6.8686186358135242,16.963408028049987,0.69569836655667183,4.4902952339968829,50.0
5912313637,1,0
traffic counter.7.10539,proxy.9.4968,6.3100810873109374,158.64874272199236,8.6953053153804056,1.9352679405563911,200.0
5966089485,1,0
traffic counter.7.10718,proxy.9.3109,0.58973044116850559,19.605878420735181,19.163861657357494,0.52529664658003794,200.0
6114773114,4,0
traffic counter.7.3655,traffic counter.7.4063,2.6018896575064696,11.165102108169012,17.786158367996489,1.8310882816736518,200.0
traffic counter.7.4063,proxy.9.4837,1.0220293382846313,74.658018342070491,10.763710958646257,7.3912041945487408,200.0
proxy.9.4837,proxy.9.3589,6.4027065064533897,170.84157307622169,14.648884710819139,4.3710113054862241,200.0
proxy.9.3589,traffic counter.7.3795,2.9236818554687014,61.520236431417615,9.1777518496915818,2.8928487104074319,200.0
6124898063,2,1
load balancer.1.10200,traffic counter.7.2341,9.1489960306435538,9.6960789766032622,0.22237064815529006,1.0209146818349824,150.0
traffic counter.7.2341,load balancer.1.2558,1.3437030265406058,8.0923779968480112,17.37265971622757,8.563365974664471,150.0
6130716573,2,1
proxy.9.2695,proxy.9.3953,1.306342997960076,127.22285742166909,10.355763737797723,5.8922160318114045,150.0
proxy.9.3953,traffic counter.7.9814,4.3406519152034253,118.26821384993342,5.9298926810111308,2.4028027758673431,150.0
6183750753,1,1
traffic counter.7.1127,traffic counter.7.1129,7.6772252844116373,104.44451746424485,13.088445126121577,3.0123637349883392,150.0
6184995193,4,3
firewall.3.746,ips.4.3082,8.9681222975135793,37.354034645290376,11.745678038368702,3.7560713300799531,50.0
ips.4.3082,firewall.3.1762,7.4509991906727198,7.985801762376715,8.614039501029545,8.2108077457639297,50.0
firewall.3.1762,firewall.3.1126,6.9433966408889649,35.223874933495772,5.5826093946575517,5.3587799523432835,50.0
firewall.3.1126,ids.5.2564,1.102217293146408,16.328256765760742,0.23612674292458058,2.8631503044115902,50.0
6218406404,139,2
firewall.3.3542,load balancer.1.409,1.2002841612672532,51.566239926724556,11.536219279154187,9.5392766431985301,100.0
load balancer.1.409,firewall.3.576,5.163730965408444,88.542966799724255,1.7505694903885938,1.7421663579020263,100.0
firewall.3.576,firewall.3.668,5.380711656745941,7.1646797161034499,11.134444772724239,0.38233998264552982,100.0
firewall.3.668,firewall.3.7414,2.4213266864129936,77.845364735135831,17.683827502177888,0.56646849922064146,100.0
firewall.3.7414,firewall.3.669,1.8396347271073543,37.561468152867029,4.189613752686661,3.1740215972579722,100.0
firewall.3.669,firewall.3.7915,2.9645972014133051,7.5221785070364033,5.8678424993037375,3.5311414004158226,100.0
firewall.3.7915,firewall.3.671,8.9276754869181847,88.202611388683763,11.609491031958026,1.2144848032185174,100.0
